problem,family,n,group,algorithm,temperature,temp_str,train_set,seed,edges,n_selected,f1,time,train_sp,test_sp,test1_sp,test2_sp,train_ll,test_ll,test1_ll,test2_ll,train_kl,test_kl,test1_kl,test2_kl,ll_s0,kl_s0,sp_s0,ll_s1,kl_s1,sp_s1,ll_s2,kl_s2,sp_s2
Braid_100,Braid,100,large,dmbbn,1.0,1.0,1,1,0.0,800.0,0.0,1.4653156,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,dmbbn,10.0,10,1,1,0.0,800.0,0.0,1.4396839,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,dt,0.1,0.1,1,1,293.0,800.0,0.025510204,371.72302,0.49569663,-0.033705428999999995,-0.02845292,-0.038957938,-172.87767,-188.439315,-188.63277,-188.24586,32.5304,33.396114,33.238909,33.553319,-188.63277,33.238909,-0.02845292,-172.87767,32.5304,0.49569663,-188.24586,33.553319,-0.038957938
Braid_100,Braid,100,large,dt,1.0,1.0,1,1,0.0,800.0,0.0,0.88564277,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,dt,10.0,10,1,1,0.0,800.0,0.0,0.8792522,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,fi_k2,0.1,0.1,1,1,294.0,800.0,0.020356234,9.3651145,0.47812278,0.00422427725,0.0044044638,0.0040440907,-173.48044,-191.206825,-191.12647,-191.28718,30.281685,35.2930585,36.803799,33.782318,-191.12647,36.803799,0.0044044638,-173.48044,30.281685,0.47812278,-191.28718,33.782318,0.0040440907
Braid_100,Braid,100,large,fi_k2,1.0,1.0,1,1,0.0,800.0,0.0,3.3988953,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,fi_k2,10.0,10,1,1,0.0,800.0,0.0,3.366483,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2,0.1,0.1,1,1,294.0,800.0,0.081424936,3.3566611,0.49153386,0.007595537,0.029157993,-0.013966919,-173.93019,-191.44147,-191.51812,-191.36482,30.365414,22.4569315,16.877974,28.035889,-191.51812,16.877974,0.029157993,-173.93019,30.365414,0.49153386,-191.36482,28.035889,-0.013966919
Braid_100,Braid,100,large,k2,1.0,1.0,1,1,0.0,800.0,0.0,0.26950765,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2,10.0,10,1,1,0.0,800.0,0.0,0.25655675,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2_ensemble,0.1,0.1,1,1,152.0,800.0,0.023904382,2.6378837,0.38006604,-0.0028596943499999998,0.0081408203,-0.013860209,-184.98743,-192.15109999999999,-192.76172,-191.54048,51.004889,40.8129225,45.98252,35.643325,-192.76172,45.98252,0.0081408203,-184.98743,51.004889,0.38006604,-191.54048,35.643325,-0.013860209
Braid_100,Braid,100,large,k2_ensemble,1.0,1.0,1,1,0.0,800.0,0.0,0.53056288,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2_ensemble,10.0,10,1,1,0.0,800.0,0.0,0.53843975,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2_mb,0.1,0.1,1,1,294.0,800.0,0.081424936,67.241338,0.49153386,0.007595537,0.029157993,-0.013966919,-173.93019,-191.44147,-191.51812,-191.36482,30.365414,22.4569315,16.877974,28.035889,-191.51812,16.877974,0.029157993,-173.93019,30.365414,0.49153386,-191.36482,28.035889,-0.013966919
Braid_100,Braid,100,large,k2_mb,1.0,1.0,1,1,0.0,800.0,0.0,26.179873,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2_mb,10.0,10,1,1,0.0,800.0,0.0,18.508548,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2_mi,0.1,0.1,1,1,294.0,800.0,0.040712468,3.6415577,0.49162647,0.021824237950000002,0.0010950679,0.042553408,-173.34259,-190.44296500000002,-190.54444,-190.34149,30.482069,35.9321825,30.659676,41.204689,-190.54444,30.659676,0.0010950679,-173.34259,30.482069,0.49162647,-190.34149,41.204689,0.042553408
Braid_100,Braid,100,large,k2_mi,1.0,1.0,1,1,0.0,800.0,0.0,0.55726981,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2_mi,10.0,10,1,1,0.0,800.0,0.0,0.5851233,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2_plus,0.1,0.1,1,1,289.0,800.0,0.030927835,5.693826,0.49059338,0.01618007815,0.026138788,0.0062213683,-173.4878,-188.75716,-189.20123,-188.31309,32.815871,41.7871715,46.301088,37.273255,-189.20123,46.301088,0.026138788,-173.4878,32.815871,0.49059338,-188.31309,37.273255,0.0062213683
Braid_100,Braid,100,large,k2_plus,1.0,1.0,1,1,0.0,800.0,0.0,0.47515821,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2_plus,10.0,10,1,1,0.0,800.0,0.0,0.47077084,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,k2_refine,0.1,0.1,1,1,289.0,800.0,0.030927835,5.7537053,0.49059338,0.01618007815,0.026138788,0.0062213683,-173.4878,-188.75716,-189.20123,-188.31309,32.815871,41.7871715,46.301088,37.273255,-189.20123,46.301088,0.026138788,-173.4878,32.815871,0.49059338,-188.31309,37.273255,0.0062213683
Braid_100,Braid,100,large,k2_refine,1.0,1.0,1,1,0.0,800.0,0.0,0.46644759,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,k2_refine,10.0,10,1,1,0.0,800.0,0.0,0.46614242,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,pc,0.1,0.1,1,1,485.0,800.0,0.017123288,1.1200862,0.57748556,-0.01509573925,-0.036850552,0.0066590735,-126.60696,-146.41391,-146.30782,-146.52,20.059789,7.834499749999999,8.4311157,7.2378838,-146.30782,8.4311157,-0.036850552,-126.60696,20.059789,0.57748556,-146.52,7.2378838,0.0066590735
Braid_100,Braid,100,large,pc,1.0,1.0,1,1,85.0,800.0,0.0,0.37472367,0.19097273,0.008974498099999999,0.020267556,-0.0023185598,-133.99231,-142.572455,-142.8521,-142.29281,4.206288,4.50088405,4.2155932,4.7861749,-142.8521,4.2155932,0.020267556,-133.99231,4.206288,0.19097273,-142.29281,4.7861749,-0.0023185598
Braid_100,Braid,100,large,pc,10.0,10,1,1,81.0,800.0,0.0,0.36535287,0.019877557,-0.0012393622500000002,-0.0036279544,0.0011492299,-134.17897,-142.2853,-142.55623,-142.01437,3.4025754,3.6475466,3.6519527,3.6431405,-142.55623,3.6519527,-0.0036279544,-134.17897,3.4025754,0.019877557,-142.01437,3.6431405,0.0011492299
Braid_100,Braid,100,large,rfe_k2,0.1,0.1,1,1,294.0,800.0,0.03562341,9.2065816,0.47001103,0.0012881963050000002,0.0034789741,-0.00090258149,-172.91574,-190.660225,-190.76797,-190.55248,30.686389,38.570432999999994,44.675619,32.465247,-190.76797,44.675619,0.0034789741,-172.91574,30.686389,0.47001103,-190.55248,32.465247,-0.00090258149
Braid_100,Braid,100,large,rfe_k2,1.0,1.0,1,1,0.0,800.0,0.0,3.4532509,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,rfe_k2,10.0,10,1,1,0.0,800.0,0.0,3.4120712,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,sartre,0.1,0.1,1,1,480.0,800.0,0.065630397,49.362586,0.58499271,-0.020565333499999998,0.014436175,-0.055566842,-128.41117,-147.36381,-147.30109,-147.42653,20.283071,8.0041079,7.1652104,8.8430054,-147.30109,7.1652104,0.014436175,-128.41117,20.283071,0.58499271,-147.42653,8.8430054,-0.055566842
Braid_100,Braid,100,large,sartre,1.0,1.0,1,1,249.0,800.0,0.051724138,2.1303711,0.32292873,-0.024550053000000002,-0.023271455,-0.025828651,-119.87945,-148.61704500000002,-148.90574,-148.32835,14.183558,8.21479495,8.4153817,8.0142082,-148.90574,8.4153817,-0.023271455,-119.87945,14.183558,0.32292873,-148.32835,8.0142082,-0.025828651
Braid_100,Braid,100,large,sartre,10.0,10,1,1,233.0,800.0,0.048192771,1.8920791,0.050358473,0.006621522499999999,0.030146555,-0.01690351,-123.60911,-148.201725,-148.58292,-147.82053,8.6799865,8.78024915,8.6460468,8.9144515,-148.58292,8.6460468,0.030146555,-123.60911,8.6799865,0.050358473,-147.82053,8.9144515,-0.01690351
Braid_100,Braid,100,large,stable_hc,0.1,0.1,1,1,128.0,800.0,0.026431718,51.859651,0.24833286,0.009755728319999999,0.00036057064,0.019150886,-196.18796,-201.62714,-202.91639,-200.33789,57.758397,37.0692505,31.871455,42.267046,-202.91639,31.871455,0.00036057064,-196.18796,57.758397,0.24833286,-200.33789,42.267046,0.019150886
Braid_100,Braid,100,large,stable_hc,1.0,1.0,1,1,0.0,800.0,0.0,0.76160121,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,stable_hc,10.0,10,1,1,0.0,800.0,0.0,0.73979759,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,stable_pc,0.1,0.1,1,1,485.0,800.0,0.017123288,1.1885817,0.57748556,-0.01509573925,-0.036850552,0.0066590735,-126.60696,-146.41391,-146.30782,-146.52,20.059789,7.834499749999999,8.4311157,7.2378838,-146.30782,8.4311157,-0.036850552,-126.60696,20.059789,0.57748556,-146.52,7.2378838,0.0066590735
Braid_100,Braid,100,large,stable_pc,1.0,1.0,1,1,6.0,800.0,0.0,0.36280036,0.029936552,-0.01150753635,-0.0032327577,-0.019782315,-138.08404,-138.76069,-139.01287,-138.50851,0.74395287,0.8092634649999999,0.83961738,0.77890955,-139.01287,0.83961738,-0.0032327577,-138.08404,0.74395287,0.029936552,-138.50851,0.77890955,-0.019782315
Braid_100,Braid,100,large,stable_pc,10.0,10,1,1,7.0,800.0,0.0,0.34489441,-0.014200155,0.0032172915000000003,-0.01107698,0.017511563,-138.04156,-138.74776000000003,-138.98697,-138.50855,0.71475557,0.783184235,0.81216437,0.7542041,-138.98697,0.81216437,-0.01107698,-138.04156,0.71475557,-0.014200155,-138.50855,0.7542041,0.017511563
Braid_100,Braid,100,large,univ_bn,0.1,0.1,1,1,0.0,800.0,0.0,0.0022261143,0.019744663,-0.018391074615,-0.00013288223,-0.036649267,-169.11322,-169.355425,-169.83387,-168.87698,58.429047,17.018675,13.55209,20.48526,-169.83387,13.55209,-0.00013288223,-169.11322,58.429047,0.019744663,-168.87698,20.48526,-0.036649267
Braid_100,Braid,100,large,univ_bn,1.0,1.0,1,1,0.0,800.0,0.0,0.00077939034,0.020465523,-0.011102056450000002,-0.020452692,-0.0017514209,-138.14064,-138.64351,-138.9006,-138.38642,0.607684,0.6667988,0.67119565,0.66240195,-138.9006,0.67119565,-0.020452692,-138.14064,0.607684,0.020465523,-138.38642,0.66240195,-0.0017514209
Braid_100,Braid,100,large,univ_bn,10.0,10,1,1,0.0,800.0,0.0,0.00087881088,-0.017673069,-0.009769832434,-0.019619621,7.9956132e-05,-138.13105,-138.642295,-138.89377,-138.39082,0.59375961,0.6442950599999999,0.66003267,0.62855745,-138.89377,0.66003267,-0.019619621,-138.13105,0.59375961,-0.017673069,-138.39082,0.62855745,7.9956132e-05
Braid_100,Braid,100,large,aic,0.1,0.1,2,1,197.0,800.0,0.074324324,23.937473,0.32871705,0.0143889515,0.041013216,-0.012235313,-207.81307,-219.00563499999998,-218.80279,-219.20848,79.731223,43.6787315,47.318162,40.039301,-218.80279,47.318162,0.041013216,-219.20848,40.039301,-0.012235313,-207.81307,79.731223,0.32871705
Braid_100,Braid,100,large,aic,1.0,1.0,2,1,0.0,800.0,0.0,1.8863571,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,aic,10.0,10,2,1,0.0,800.0,0.0,1.9204462,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,bic,0.1,0.1,2,1,178.0,800.0,0.072202166,20.1675,0.33354839,0.01567396255,0.035558439,-0.0042105139,-208.45093,-218.31214,-218.08594,-218.53834,80.47355,29.566411000000002,29.942702,29.19012,-218.08594,29.942702,0.035558439,-218.53834,29.19012,-0.0042105139,-208.45093,80.47355,0.33354839
Braid_100,Braid,100,large,bic,1.0,1.0,2,1,0.0,800.0,0.0,1.9899232,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,bic,10.0,10,2,1,0.0,800.0,0.0,1.9320679,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,binotears,0.1,0.1,2,1,,,nan,0.061364651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Braid_100,Braid,100,large,binotears,1.0,1.0,2,1,,,nan,0.056423426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Braid_100,Braid,100,large,binotears,10.0,10,2,1,,,nan,0.059531927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Braid_100,Braid,100,large,bounded_tw,0.1,0.1,2,1,161.0,800.0,0.038461538,8.5683255,0.23687382,-0.0017058709999999994,-0.017578471,0.014166729,-202.49676,-208.800905,-209.43952,-208.16229,87.360704,33.729431,26.489469,40.969393,-209.43952,26.489469,-0.017578471,-208.16229,40.969393,0.014166729,-202.49676,87.360704,0.23687382
Braid_100,Braid,100,large,bounded_tw,1.0,1.0,2,1,0.0,800.0,0.0,3.7917879,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,bounded_tw,10.0,10,2,1,0.0,800.0,0.0,3.7803941,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,dmbbn,0.1,0.1,2,1,485.0,800.0,0.075342466,908.54663,0.57712719,0.00890981945,-0.0097241871,0.027543826,-128.7193,-146.113435,-146.08017,-146.1467,44.930489,9.294170099999999,10.040961,8.5473792,-146.08017,10.040961,-0.0097241871,-146.1467,8.5473792,0.027543826,-128.7193,44.930489,0.57712719
Braid_100,Braid,100,large,dmbbn,1.0,1.0,2,1,0.0,800.0,0.0,1.4815235,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,dmbbn,10.0,10,2,1,0.0,800.0,0.0,1.3434591,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,dt,0.1,0.1,2,1,290.0,800.0,0.030848329,379.35895,0.45177287,0.01319711125,0.0076479015,0.018746321,-176.8062,-190.87998,-190.67996,-191.08,62.769141,37.843404,35.414554,40.272254,-190.67996,35.414554,0.0076479015,-191.08,40.272254,0.018746321,-176.8062,62.769141,0.45177287
Braid_100,Braid,100,large,dt,1.0,1.0,2,1,0.0,800.0,0.0,0.83925223,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,dt,10.0,10,2,1,0.0,800.0,0.0,0.80283952,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,fi_k2,0.1,0.1,2,1,294.0,800.0,0.025445293,9.3439443,0.48155846,0.02881447265,-0.0060704447,0.06369939,-174.55508,-191.41797,-191.81608,-191.01986,62.395613,33.7067305,29.321801,38.09166,-191.81608,29.321801,-0.0060704447,-191.01986,38.09166,0.06369939,-174.55508,62.395613,0.48155846
Braid_100,Braid,100,large,fi_k2,1.0,1.0,2,1,0.0,800.0,0.0,3.3162875,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,fi_k2,10.0,10,2,1,0.0,800.0,0.0,3.3041828,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,k2,0.1,0.1,2,1,294.0,800.0,0.066157761,3.3357284,0.45056551,-0.00981530875,-0.025231448,0.0056008305,-175.10519,-191.3881,-191.12747,-191.64873,61.737285,27.766589500000002,29.292096,26.241083,-191.12747,29.292096,-0.025231448,-191.64873,26.241083,0.0056008305,-175.10519,61.737285,0.45056551
Braid_100,Braid,100,large,k2,1.0,1.0,2,1,0.0,800.0,0.0,0.25590777,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,k2,10.0,10,2,1,0.0,800.0,0.0,0.27178121,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,k2_ensemble,0.1,0.1,2,1,146.0,800.0,0.024489796,2.2838547,0.31266659,-0.048547171,-0.062792475,-0.034301867,-188.73787,-196.45523500000002,-196.52159,-196.38888,74.894258,37.0467215,43.015173,31.07827,-196.52159,43.015173,-0.062792475,-196.38888,31.07827,-0.034301867,-188.73787,74.894258,0.31266659
Braid_100,Braid,100,large,k2_ensemble,1.0,1.0,2,1,0.0,800.0,0.0,0.51510501,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,k2_ensemble,10.0,10,2,1,0.0,800.0,0.0,0.50492644,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
Braid_100,Braid,100,large,k2_mb,0.1,0.1,2,1,294.0,800.0,0.066157761,68.580957,0.45056551,-0.00981530875,-0.025231448,0.0056008305,-175.10519,-191.3881,-191.12747,-191.64873,61.737285,27.766589500000002,29.292096,26.241083,-191.12747,29.292096,-0.025231448,-191.64873,26.241083,0.0056008305,-175.10519,61.737285,0.45056551
Braid_100,Braid,100,large,k2_mb,1.0,1.0,2,1,0.0,800.0,0.0,27.549173,0.051889394,0.0060101289999999995,0.019972391,-0.007952133,-137.9696,-138.82412,-139.08144,-138.5668,0.81030914,0.7362047549999999,0.77300907,0.69940044,-139.08144,0.77300907,0.019972391,-138.5668,0.69940044,-0.007952133,-137.9696,0.81030914,0.051889394
Braid_100,Braid,100,large,k2_mb,10.0,10,2,1,0.0,800.0,0.0,19.009067,0.020860511,0.0080873627,0.021253435,-0.0050787096,-137.96287,-138.816295,-139.07447,-138.55812,0.7962652,0.73242038,0.77245049,0.69239027,-139.07447,0.77245049,0.021253435,-138.55812,0.69239027,-0.0050787096,-137.96287,0.7962652,0.020860511
